lead_organization,implementing_partner,sub_cluster,response_activity,quantity_planned,quantity_delivered,province,district,indicator,beneficiary_type,no_of_individual_targeted,total_no_of_individuals_reached,no_of_girls_reached,no_of_boys_reached,no_of_women_reached,no_of_men_reached,status,funding_source,intial_4w_recotd,admin3_limit_test,short_name,admin3_p_code,start,start_dow,start_month,start_year,end_year,last_updated_year,month
Oxfam,Oxfam,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,200,108,Manicaland,Chimanimani,# of people receiving WASH NFI kits,School Aged Children,4000,4074,2128,1946,0,0,Ongoing,OXFAM CATASTROPHIC FUNDING,45,23,Oxfam,ZW110221,2019-04-19,2019-04-14,Apr,2019,2019,2019,2019-04-01
Oxfam,Oxfam,Hygiene,4.2 - Household level hygiene promotion activities,2335,2335,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,General Population,9567,9567,2585,2280,2533,2169,Ongoing,OXFAM CATASTROPHIC FUNDING,46,23,Oxfam,ZW110221,2019-04-19,2019-04-14,Apr,2019,2019,2019,2019-04-01
Oxfam,Oxfam,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,150,110,Manicaland,Chimanimani,# of people receiving WASH NFI kits,School Aged Children,4000,3679,1723,1956,0,0,Ongoing,OXFAM CATASTROPHIC FUNDING,47,23,Oxfam,ZW110222,2019-04-19,2019-04-14,Apr,2019,2019,2019,2019-04-01
Oxfam,Oxfam,Water,2.3 - Distribution of household water treatment materials / products,1500,678,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,School Aged Children,4000,3679,1723,1956,0,0,Ongoing,OXFAM CATASTROPHIC FUNDING,48,23,Oxfam,ZW110222,2019-04-19,2019-04-14,Apr,2019,2019,2019,2019-04-01
Oxfam,Oxfam,Water,2.3 - Distribution of household water treatment materials / products,1000,363,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,School Aged Children,4000,4074,2128,1946,0,0,Ongoing,OXFAM CATASTROPHIC FUNDING,49,23,Oxfam,ZW110221,2019-04-19,2019-04-14,Apr,2019,2019,2019,2019-04-01
Oxfam,Oxfam,Water,2.3 - Distribution of household water treatment materials / products,44.5,15,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,School Aged Children,750,436,76,68,57,58,Ongoing,OXFAM CATASTROPHIC FUNDING,50,23,Oxfam,ZW110222,2019-04-19,2019-04-14,Apr,2019,2019,2019,2019-04-01
Oxfam,Oxfam,Hygiene,4.2 - Household level hygiene promotion activities,44.5,15,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,General Population,750,436,76,68,57,58,Ongoing,OXFAM CATASTROPHIC FUNDING,51,23,Oxfam,ZW110222,2019-04-19,2019-04-14,Apr,2019,2019,2019,2019-04-01
Oxfam,Oxfam,Sanitation,3.1 - Installation and/or management of latrines,10,10,Manicaland,Chimanimani,# of people with access to appropriate sanitation,School Aged Children,750,750,332,418,57,58,Completed,OXFAM CATASTROPHIC FUNDING,145,23,Oxfam,ZW110222,2019-04-19,2019-04-14,Apr,2019,2019,2019,2019-04-01
Oxfam,Oxfam,Sanitation,3.1 - Installation and/or management of latrines,10,10,Manicaland,Chimanimani,# of people with access to appropriate sanitation,School Aged Children,507,507,253,254,57,58,Completed,OXFAM CATASTROPHIC FUNDING,146,23,Oxfam,ZW110208,2019-04-19,2019-04-14,Apr,2019,2019,2019,2019-04-01
Oxfam,Oxfam,Sanitation,3.1 - Installation and/or management of latrines,10,0,Manicaland,Chimanimani,# of people with access to appropriate sanitation,School Aged Children,750,0,0,0,0,0,Ongoing,OXFAM CATASTROPHIC FUNDING,147,23,Oxfam,ZW110222,2019-04-19,2019-04-14,Apr,2019,2019,2019,2019-04-01
Oxfam,Oxfam,Sanitation,3.1 - Installation and/or management of latrines,10,0,Manicaland,Chimanimani,# of people with access to appropriate sanitation,School Aged Children,507,0,0,0,0,0,Ongoing,OXFAM CATASTROPHIC FUNDING,148,23,Oxfam,ZW110216,2019-04-19,2019-04-14,Apr,2019,2019,2019,2019-04-01
Oxfam,Oxfam,Hygiene,4.4 - Installation of handwashing facilities,10,0,Manicaland,Chimanimani,Other,School Aged Children,750,0,0,0,0,0,Planned,OXFAM CATASTROPHIC FUNDING,149,23,Oxfam,ZW110222,2019-04-19,2019-04-14,Apr,2019,2019,2019,2019-04-01
Oxfam,Oxfam,Hygiene,4.6 - Procurement and distribution of PARTIAL Hygiene kits,2335,2335,Manicaland,Chimanimani,Other,General Population,9567,9567,2585,2280,2533,2169,Ongoing,OXFAM CATASTROPHIC FUNDING,150,23,Oxfam,ZW110221,2019-04-19,2019-04-14,Apr,2019,2019,2019,2019-04-01
Oxfam,Oxfam,Hygiene,4.6 - Procurement and distribution of PARTIAL Hygiene kits,3031,3031,Manicaland,Chimanimani,Other,General Population,12850,12850,2409,2328,4133,3980,Ongoing,OXFAM CATASTROPHIC FUNDING,151,23,Oxfam,ZW110222,2019-04-19,2019-04-14,Apr,2019,2019,2019,2019-04-01
Oxfam,Oxfam,Sanitation,4.4 - Installation of handwashing facilities,10,0,Manicaland,Chimanimani,Other,School Aged Children,507,0,0,0,0,0,Ongoing,OXFAM CATASTROPHIC FUNDING,152,23,Oxfam,ZW110216,2019-04-19,2019-04-14,Apr,2019,2019,2019,2019-04-01
Oxfam,Oxfam,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,3750,1973,Manicaland,Chimanimani,# of people receiving WASH NFI kits,IDP & General Population,18750,9865,2770,2556,2360,2179,Ongoing,UN-DECLARED,25,23,Oxfam,ZW110222,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
Plan International,Plan International,Hygiene,4.2 - Household level hygiene promotion activities,500,500,Manicaland,Chipinge,# of people receiving sanitation and hygiene messages,IDP & General Population,2500,2500,76,68,57,58,Ongoing,PLAN INTERNATIONAL,146,30,Plan,ZW110311,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Plan International,Plan International,Hygiene,4.2 - Household level hygiene promotion activities,403,403,Manicaland,Chipinge,# of people receiving sanitation and hygiene messages,IDP & General Population,2015,2015,76,68,57,58,Ongoing,PLAN INTERNATIONAL,147,30,Plan,ZW110314,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Plan International,Plan International,Hygiene,4.2 - Household level hygiene promotion activities,907,907,Manicaland,Chipinge,# of people receiving sanitation and hygiene messages,IDP & General Population,4535,4535,76,68,57,58,Ongoing,PLAN INTERNATIONAL,148,30,Plan,ZW110315,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Plan International,Plan International,Hygiene,4.2 - Household level hygiene promotion activities,398,15,Manicaland,Chipinge,# of people receiving sanitation and hygiene messages,IDP & General Population,1990,1990,76,68,57,58,Ongoing,PLAN INTERNATIONAL,149,30,Plan,ZW110319,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Plan International,Plan International,Hygiene,4.2 - Household level hygiene promotion activities,146,15,Manicaland,Chipinge,# of people receiving sanitation and hygiene messages,IDP & General Population,730,730,76,68,57,58,Ongoing,PLAN INTERNATIONAL,151,30,Plan,ZW110311,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Plan International,Plan International,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,907,15,Manicaland,Chipinge,# of people receiving WASH NFI kits,IDP & General Population,4535,4535,76,68,57,58,Ongoing,PLAN INTERNATIONAL,152,30,Plan,ZW110314,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Plan International,Plan International,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,100,15,Manicaland,Chipinge,# of people receiving WASH NFI kits,IDP & General Population,1000,1000,76,68,57,58,Ongoing,PLAN INTERNATIONAL,153,30,Plan,ZW110315,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Plan International,Plan International,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,44.5,15,Manicaland,Chimanimani,# of people receiving WASH NFI kits,IDP & General Population,750,0,76,68,57,58,Ongoing,PLAN INTERNATIONAL,155,23,Plan,ZW110221,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Plan International,Plan International,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,1000,15,Manicaland,Chimanimani,# of people receiving WASH NFI kits,IDP & General Population,1000,1000,76,68,57,58,Ongoing,PLAN INTERNATIONAL,156,23,Plan,ZW110214,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Plan International,Plan International,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,44.5,15,Manicaland,Chimanimani,# of people receiving WASH NFI kits,IDP & General Population,334,334,76,68,57,58,Ongoing,PLAN INTERNATIONAL,157,23,Plan,ZW110221,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Water,2.3 - Distribution of household water treatment materials / products,7500,0,Manicaland,Chipinge,# of people with access to safe & sufficient quantity of water,General Population,8309,436,76,68,57,58,Ongoing,INTERNAL,58,30,SCI,ZW110309,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,1500,0,Manicaland,Chipinge,# of people receiving WASH NFI kits,General Population,8309,436,76,68,57,58,Ongoing,INTERNAL,60,30,SCI,ZW110309,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Hygiene,4.2 - Household level hygiene promotion activities,1500,430,Manicaland,Chipinge,# of people receiving sanitation and hygiene messages,General Population,8309,436,76,68,57,58,Ongoing,INTERNAL,61,30,SCI,ZW110309,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Water,2.3 - Distribution of household water treatment materials / products,0,15,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,IDP & General Population,3109,2034,76,68,57,58,Ongoing,INTERNAL,62,23,SCI,ZW110209,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Sanitation,3.1 - Installation and/or management of latrines,0,15,Manicaland,Chimanimani,# of people with access to appropriate sanitation,IDP & General Population,3109,2034,76,68,57,58,Ongoing,INTERNAL,63,23,SCI,ZW110210,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Sanitation,3.1 - Installation and/or management of latrines,0,15,Manicaland,Chimanimani,# of people with access to appropriate sanitation,IDP & General Population,3109,2034,76,68,57,58,Ongoing,INTERNAL,64,23,SCI,ZW110209,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Hygiene,4.2 - Household level hygiene promotion activities,0,15,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,IDP & General Population,3109,2034,76,68,57,58,Ongoing,INTERNAL,65,23,SCI,ZW110209,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Water,2.3 - Distribution of household water treatment materials / products,0,15,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,IDP & General Population,3109,2034,76,68,57,58,Ongoing,INTERNAL,15,23,SCI,ZW110215,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Sanitation,3.1 - Installation and/or management of latrines,0,15,Manicaland,Chimanimani,# of people with access to appropriate sanitation,IDP & General Population,3109,2034,76,68,57,58,Ongoing,INTERNAL,16,23,SCI,ZW110215,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,0,15,Manicaland,Chimanimani,# of people receiving WASH NFI kits,IDP & General Population,3109,2034,76,68,57,58,Ongoing,INTERNAL,17,23,SCI,ZW110215,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Hygiene,4.2 - Household level hygiene promotion activities,0,15,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,IDP & General Population,3109,2034,76,68,57,58,Ongoing,INTERNAL,18,23,SCI,ZW110215,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Water,2.3 - Distribution of household water treatment materials / products,0,15,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,IDP & General Population,3109,2034,76,68,57,58,Ongoing,INTERNAL,19,23,SCI,ZW110217,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Sanitation,3.1 - Installation and/or management of latrines,0,15,Manicaland,Chimanimani,# of people with access to appropriate sanitation,IDP & General Population,3109,2034,76,68,57,58,Ongoing,INTERNAL,20,23,SCI,ZW110217,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,0,15,Manicaland,Chimanimani,# of people receiving WASH NFI kits,IDP & General Population,3109,2034,76,68,57,58,Ongoing,INTERNAL,21,23,SCI,ZW110217,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Hygiene,4.2 - Household level hygiene promotion activities,0,15,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,IDP & General Population,3109,2034,76,68,57,58,Ongoing,INTERNAL,22,23,SCI,ZW110217,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Water,2.3 - Distribution of household water treatment materials / products,7500,7500,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,IDP & General Population,3107,2033,76,68,57,58,Ongoing,INTERNAL,23,23,SCI,ZW110223,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Hygiene,4.3 - Procurement and distribution of WASH related NFIs,2500,2500,Manicaland,Chimanimani,# of people receiving WASH NFI kits,IDP & General Population,3107,2033,76,68,57,58,Ongoing,INTERNAL,25,23,SCI,ZW110223,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
Save the Children,Save the Children,Hygiene,4.2 - Household level hygiene promotion activities,2500,2500,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,IDP & General Population,3107,2033,76,68,57,58,Ongoing,INTERNAL,26,23,SCI,ZW110223,2019-03-19,2019-03-17,Mar,2019,2019,2019,2019-03-01
ActionAid Zimbabwe,Simukai Child Protection Programme,Water,2.4 - Rehabilitation and disinfection of existing water points,2,15,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,General Population,400,436,76,68,57,58,Planned,DEC,162,23,AAZ-SCPP,ZW110213,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
ActionAid Zimbabwe,Simukai Child Protection Programme,Water,2.4 - Rehabilitation and disinfection of existing water points,2,15,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,General Population,400,436,76,68,57,58,Planned,DEC,163,23,AAZ-SCPP,ZW110221,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
ActionAid Zimbabwe,Simukai Child Protection Programme,Water,2.4 - Rehabilitation and disinfection of existing water points,2,15,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,General Population,400,436,76,68,57,58,Planned,DEC,164,23,AAZ-SCPP,ZW110222,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
ActionAid Zimbabwe,Simukai Child Protection Programme,Water,2.4 - Rehabilitation and disinfection of existing water points,2,15,Manicaland,Chipinge,# of people with access to safe & sufficient quantity of water,General Population,400,436,76,68,57,58,Planned,DEC,165,30,AAZ-SCPP,ZW110301,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
ActionAid Zimbabwe,Simukai Child Protection Programme,Water,2.4 - Rehabilitation and disinfection of existing water points,2,15,Manicaland,Chipinge,# of people with access to safe & sufficient quantity of water,General Population,400,436,76,68,57,58,Planned,DEC,166,30,AAZ-SCPP,ZW110303,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
ActionAid Zimbabwe,Simukai Child Protection Programme,Sanitation,3.1 - Installation and/or management of latrines,2,15,Manicaland,Chimanimani,# of people with access to appropriate sanitation,School Aged Children,600,436,76,68,57,58,Planned,DEC,251,23,AAZ-SCPP,ZW110222,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
ActionAid Zimbabwe,Simukai Child Protection Programme,Sanitation,3.1 - Installation and/or management of latrines,1,15,Manicaland,Chimanimani,# of people with access to appropriate sanitation,School Aged Children,300,436,76,68,57,58,Planned,DEC,1,23,AAZ-SCPP,ZW110221,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
ActionAid Zimbabwe,Simukai Child Protection Programme,Sanitation,3.1 - Installation and/or management of latrines,1,15,Manicaland,Chipinge,# of people with access to appropriate sanitation,School Aged Children,240,436,76,68,57,58,Planned,DEC,2,30,AAZ-SCPP,ZW110301,2019-05-01,2019-04-28,May,2019,2019,2019,2019-05-01
Welt Hunger Hilfe,Welt Hunger Hilfe,Water,2.1 - Restoration of centralized of water supply systems,4,2,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,School Aged Children,1744,2553,1059,1076,204,214,Planned,AA GERMAN GRANT AND WHH OWN FUNDS,15,23,WHH,ZW110213,2019-04-15,2019-04-14,Apr,2019,2019,2019,2019-04-01
Welt Hunger Hilfe,Welt Hunger Hilfe,Water,2.1 - Restoration of centralized of water supply systems,1,0,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,IDP & General Population,750,436,76,68,57,58,Planned,AA GERMAN GRANT AND WHH OWN FUNDS,16,23,WHH,ZW110221,2019-04-15,2019-04-14,Apr,2019,2019,2019,2019-04-01
Welt Hunger Hilfe,Welt Hunger Hilfe,Hygiene,4.5 - Procurement and distribution of WASH Hygiene kits,1000,0,Manicaland,Chimanimani,"# of people receiving Hygiene kits (family kit, female dignity kit)",IDP & General Population,750,436,76,68,57,58,Planned,AA GERMAN GRANT AND WHH OWN FUNDS,17,23,WHH,ZW110216,2019-04-15,2019-04-14,Apr,2019,2019,2019,2019-04-01
Welt Hunger Hilfe,Welt Hunger Hilfe,Sanitation,3.1 - Installation and/or management of latrines,10,0,Manicaland,Chimanimani,# of people with access to appropriate sanitation,School Aged Children,750,436,76,68,57,58,Planned,AA GERMAN GRANT AND WHH OWN FUNDS,58,23,WHH,ZW110223,2019-04-15,2019-04-14,Apr,2019,2019,2019,2019-04-01
Welt Hunger Hilfe,Welt Hunger Hilfe,Water,2.3 - Distribution of household water treatment materials / products,1000,0,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,General Population,750,436,76,68,57,58,Planned,AA GERMAN GRANT AND WHH OWN FUNDS,18,23,WHH,ZW110221,2019-04-15,2019-04-14,Apr,2019,2019,2019,2019-04-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.2 - Household level hygiene promotion activities,6000,1808,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,General Population,30000,10861,2677,2677,2836,2674,Ongoing,UNICEF AND   WHH OWN FUNDS,19,23,UNICEF-WHH,ZW110214,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.5 - Procurement and distribution of WASH Hygiene kits,3000,846,Manicaland,Chimanimani,"# of people receiving Hygiene kits (family kit, female dignity kit)",General Population,15000,4230,1051,1051,1096,1032,Ongoing,"UNICEF, AND WHH OWN FUNDS",20,23,UNICEF-WHH,ZW110214,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Water,2.3 - Distribution of household water treatment materials / products,3000,846,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,General Population,15000,4230,1051,1051,1096,1032,Ongoing,UNICEF AND   WHH OWN FUNDS,59,23,UNICEF-WHH,ZW110214,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Water,2.3 - Distribution of household water treatment materials / products,2000,1243,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,IDP & General Population,10000,6215,1544,1545,1609,1516,Ongoing,"UNICEF,  AND WHH OWN FUNDS",21,23,UNICEF-WHH,ZW110212,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.2 - Household level hygiene promotion activities,4000,1530,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,IDP & General Population,20000,9855,2430,2429,2573,2423,Ongoing,"UNICEF, AND WHH OWN FUNDS",22,23,UNICEF-WHH,ZW110212,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.5 - Procurement and distribution of WASH Hygiene kits,2000,1243,Manicaland,Chimanimani,"# of people receiving Hygiene kits (family kit, female dignity kit)",IDP & General Population,10000,6115,1544,1545,1609,1516,Ongoing,"UNICEF,AND WHH OWN FUNDS",23,23,UNICEF-WHH,ZW110212,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Water,2.1 - Restoration of centralized of water supply systems,2,1,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,General Population,10000,6000,1479,1479,1576,1475,Ongoing,UNICEF AND   WHH OWN FUNDS,60,23,UNICEF-WHH,ZW110221,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Water,2.1 - Restoration of centralized of water supply systems,2,0,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,School Aged Children,1210,1210,76,68,57,58,Ongoing,"UNICEF, AA GERMAN GRANT AND WHH OWN FUNDS",24,23,UNICEF-WHH,ZW110212,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Water,2.1 - Restoration of centralized of water supply systems,1,1,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,IDP & General Population,3000,3342,699,465,1307,871,Ongoing,"UNICEF, AA GERMAN GRANT AND WHH OWN FUNDS",27,23,UNICEF-WHH,ZW110213,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Water,2.1 - Restoration of centralized of water supply systems,1,0,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,School Aged Children,750,436,76,68,57,58,Ongoing,"UNICEF, AA GERMAN GRANT AND WHH OWN FUNDS",28,23,UNICEF-WHH,ZW110221,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Water,2.2 - Emergency water supply/trucking to accommodation centres / transit camps,3,3,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,IDP & General Population,3000,2200,542,542,575,541,Ongoing,"UNICEF, AA GERMAN GRANT AND WHH OWN FUNDS",29,23,UNICEF-WHH,ZW110215,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Sanitation,3.5 - Sewer networks constructed/rehabilitated,1,1,Manicaland,Chimanimani,# of people with access to appropriate sanitation,IDP & General Population,5500,5000,1232,1233,1305,1230,Completed,UNICEF AND   WHH OWN FUNDS,62,23,UNICEF-WHH,ZW110215,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Sanitation,3.4 - Installation and management of bathing facilities,50,33,Manicaland,Chimanimani,# of people with access to appropriate sanitation,IDP,1005,291,72,71,76,72,Ongoing,"UNICEF,  AND WHH OWN FUNDS",31,23,UNICEF-WHH,ZW110215,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Sanitation,3.1 - Installation and/or management of latrines,100,72,Manicaland,Chimanimani,# of people with access to appropriate sanitation,IDP,1005,291,72,71,76,72,Ongoing,"UNICEF,  AND WHH OWN FUNDS",33,23,UNICEF-WHH,ZW110215,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Water,2.4 - Rehabilitation and disinfection of existing water points,20,0,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,IDP & General Population,750,436,76,68,57,58,Completed,"UNICEF, AND WHH OWN FUNDS",34,23,UNICEF-WHH,ZW110213,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
Welt Hunger Hilfe,Welt Hunger Hilfe,Water,2.4 - Rehabilitation and disinfection of existing water points,30,0,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,IDP & General Population,750,436,76,68,57,58,Planned,UN-DECLARED,35,23,WHH,ZW110221,2019-04-15,2019-04-14,Apr,2019,2019,2019,2019-04-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.5 - Procurement and distribution of WASH Hygiene kits,104,32,Manicaland,Chimanimani,"# of people receiving Hygiene kits (family kit, female dignity kit)",General Population,200,160,39,39,42,40,Completed,UN-DECLARED,30,23,UNICEF-WHH,ZW110215,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Sanitation,3.1 - Installation and/or management of latrines,12,12,Manicaland,Chimanimani,# of people with access to appropriate sanitation,School Aged Children,2341,2341,1204,1137,57,58,Completed,UN-DECLARED,25,23,UNICEF-WHH,ZW110215,2019-05-05,2019-05-05,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Sanitation,3.1 - Installation and/or management of latrines,10,10,Manicaland,Chimanimani,# of people with access to appropriate sanitation,School Aged Children,765,765,340,425,57,58,Completed,UN-DECLARED,26,23,UNICEF-WHH,ZW110223,2019-05-05,2019-05-05,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Water,2.3 - Distribution of household water treatment materials / products,4,3,Manicaland,Chimanimani,# of people with access to safe & sufficient quantity of water,School Aged Children,2341,2341,1137,1204,57,58,Completed,UN-DECLARED,61,23,UNICEF-WHH,ZW110215,2019-05-05,2019-05-05,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.5 - Procurement and distribution of WASH Hygiene kits,222,72,Manicaland,Chimanimani,"# of people receiving Hygiene kits (family kit, female dignity kit)",IDP,1000,288,90,73,57,68,Ongoing,UN-DECLARED,63,23,UNICEF-WHH,ZW110215,2019-05-11,2019-05-05,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.2 - Household level hygiene promotion activities,222,72,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,IDP,1000,288,90,73,57,68,Ongoing,UN-DECLARED,32,23,UNICEF-WHH,ZW110215,2019-05-11,2019-05-05,May,2019,2019,2019,2019-05-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.2 - Household level hygiene promotion activities,2000,1139,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,General Population,16500,5695,1239,1153,1239,1153,Ongoing,UN-DECLARED,64,23,UNICEF-WHH,ZW110212,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.2 - Household level hygiene promotion activities,3000,756,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,General Population,25500,8765,1774,1907,2634,2450,Ongoing,UN-DECLARED,65,23,UNICEF-WHH,ZW110214,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
UNICEF,Welt Hunger Hilfe,Hygiene,4.1 - Dissemination of WASH related messages through mass media & community activities.,5,4,Manicaland,Chimanimani,# of people receiving sanitation and hygiene messages,General Population,3000,1470,320,297,442,411,Ongoing,UN-DECLARED,1,23,UNICEF-WHH,ZW110212,2019-03-25,2019-03-24,Mar,2019,2019,2019,2019-03-01
